phlag-lambda_0001-c_min16max81	1600	0	0	400	0.2	0.99
phlag-lambda_0001-c_min16max81	1700	0	0	300	0.15	0.66
phlag-lambda_0001-c_min16max81	1600	0	0	400	0.2	0.33
phlag-lambda_0001-c_min16max81	1400	0	0	600	0.3	0.33
phlag-lambda_0001-c_min16max81	1700	0	0	300	0.15	0.99
phlag-lambda_0001-c_min16max81	912	688	400	0	0.2	0.33
phlag-lambda_0001-c_min16max81	1700	0	0	300	0.15	0.66
phlag-lambda_0001-c_min16max81	1400	0	0	600	0.3	0.66
phlag-lambda_0001-c_min16max81	1011	689	0	300	0.15	0.99
phlag-lambda_0001-c_min16max81	1797	3	0	200	0.1	0.66
phlag-lambda_0001-c_min16max81	1898	2	0	100	0.05	0.99
phlag-lambda_0001-c_min16max81	1700	0	0	300	0.15	0.33
phlag-lambda_0001-c_min16max81	1400	0	0	600	0.3	0.33
phlag-lambda_0001-c_min16max81	1400	0	0	600	0.3	0.99
phlag-lambda_0001-c_min16max81	1399	1	0	600	0.3	0.66
phlag-lambda_0001-c_min16max81	1500	0	0	500	0.25	0.66
phlag-lambda_0001-c_min16max81	1800	0	0	200	0.1	0.99
phlag-lambda_0001-c_min16max81	1500	0	0	500	0.25	0.33
phlag-lambda_0001-c_min16max81	1898	2	100	0	0.05	0.99
phlag-lambda_0001-c_min16max81	1600	0	0	400	0.2	0.99
phlag-lambda_0001-c_min16max81	1497	3	0	500	0.25	0.33
phlag-lambda_0001-c_min16max81	1897	3	0	100	0.05	0.99
phlag-lambda_0001-c_min16max81	1504	296	0	200	0.1	0.66
phlag-lambda_0001-c_min16max81	1500	0	0	500	0.25	0.66
phlag-lambda_0001-c_min16max81	1400	0	0	600	0.3	0.99
phlag-lambda_0001-c_min16max81	1399	1	0	600	0.3	0.66
phlag-lambda_0001-c_min16max81	1049	551	0	400	0.2	0.66
phlag-lambda_0001-c_min16max81	1700	0	0	300	0.15	0.33
phlag-lambda_0001-c_min16max81	1700	0	0	300	0.15	0.66
phlag-lambda_0001-c_min16max81	1064	736	0	200	0.1	0.99
phlag-lambda_0001-c_min16max81	1499	1	0	500	0.25	0.99
phlag-lambda_0001-c_min16max81	1800	0	0	200	0.1	0.66
phlag-lambda_0001-c_min16max81	1398	402	0	200	0.1	0.99
phlag-lambda_0001-c_min16max81	1400	0	0	600	0.3	0.99
phlag-lambda_0001-c_min16max81	1900	0	0	100	0.05	0.66
phlag-lambda_0001-c_min16max81	1050	750	0	200	0.1	0.66
phlag-lambda_0001-c_min16max81	1900	0	0	100	0.05	0.66
phlag-lambda_0001-c_min16max81	1398	2	0	600	0.3	0.66
phlag-lambda_0001-c_min16max81	1400	0	0	600	0.3	0.99
phlag-lambda_0001-c_min16max81	1600	0	0	400	0.2	0.99
phlag-lambda_0001-c_min16max81	1800	0	0	200	0.1	0.99
phlag-lambda_0001-c_min16max81	1900	0	0	100	0.05	0.99
phlag-lambda_0001-c_min16max81	1244	256	0	500	0.25	0.99
phlag-lambda_0001-c_min16max81	1800	0	0	200	0.1	0.66
phlag-lambda_0001-c_min16max81	1500	0	0	500	0.25	0.99
phlag-lambda_0001-c_min16max81	1900	0	0	100	0.05	0.99
phlag-lambda_0001-c_min16max81	1428	472	0	100	0.05	0.66
phlag-lambda_0001-c_min16max81	1400	0	0	600	0.3	0.66
phlag-lambda_0001-c_min16max81	1400	0	0	600	0.3	0.99
phlag-lambda_0001-c_min16max81	0	1800	200	0	0.1	0.99
phlag-lambda_0001-c_min16max81	1600	0	0	400	0.2	0.99
phlag-lambda_0001-c_min16max81	1500	0	0	500	0.25	0.99
